province_code,kabupaten_code,kecamatan_code,lat,lng,province_name,kabupaten_name,kecamatan_name
14,2,41,-0.2743649,102.2776838,RIAU,INDRAGIRI HULU,LIRIK
14,2,43,-0.3480458,102.1404037,RIAU,INDRAGIRI HULU,LUBUK BATU JAYA
14,2,50,-0.3476828,102.4151335,RIAU,INDRAGIRI HULU,RENGAT BARAT
14,3,60,-0.3146004,103.1567337,RIAU,INDRAGIRI HILIR,TEMBILAHAN
14,4,11,0.3483999,101.866362,RIAU,PELALAWAN,PANGKALAN KERINCI
14,5,10,0.833333,101.483333,RIAU,S I A K,MINAS
14,5,11,0.9989377,101.7523854,RIAU,S I A K,SUNGAI MANDAU
14,5,12,1.0011824,101.1164452,RIAU,S I A K,KANDIS
14,5,22,0.6447987,101.6385328,RIAU,S I A K,TUALANG
14,5,24,0.6073614,101.7751709,RIAU,S I A K,LUBUK DALAM
14,6,40,0.5530349,101.1164452,RIAU,KAMPAR,TAPUNG
14,6,50,0.3413567,101.0279545,RIAU,KAMPAR,BANGKINANG
14,7,20,0.5726011,100.5971361,RIAU,ROKAN HULU,TANDUN
14,7,21,0.4794201,100.7548851,RIAU,ROKAN HULU,KABUN
14,7,40,0.834828,100.2824483,RIAU,ROKAN HULU,RAMBAH
14,7,51,1.3062345,100.3048897,RIAU,ROKAN HULU,TEMBUSAI UTARA
14,8,10,1.3023345,101.207047,RIAU,BENGKALIS,MANDAU
14,8,11,1.1127766,101.4339148,RIAU,BENGKALIS,PINGGIR
14,8,20,1.4129878,101.7979613,RIAU,BENGKALIS,BUKIT BATU
14,9,20,1.7243653,100.5296115,RIAU,ROKAN HILIR,BAGAN SINEMBAH
14,9,40,2.1258849,100.8677256,RIAU,ROKAN HILIR,BANGKO
14,9,51,1.7608391,100.8451467,RIAU,ROKAN HILIR,BANGKO PUSAKO
14,71,10,0.4691089,101.3998518,RIAU,PEKAN BARU,TAMPAN
14,71,11,0.5246769,101.3998518,RIAU,PEKAN BARU,PAYUNG SEKAKI
14,71,20,0.4689961,101.4679893,RIAU,PEKAN BARU,BUKIT RAYA
14,71,21,0.4736702,101.4395931,RIAU,PEKAN BARU,MARPOYAN DAMAI
14,71,22,0.4966231,101.5475409,RIAU,PEKAN BARU,TENAYAN RAYA
14,71,30,0.3661796,100.5423519,RIAU,PEKAN BARU,LIMA PULUH
14,71,50,0.5070677,101.4477793,RIAU,PEKAN BARU,PEKAN BARU KOTA
14,71,60,0.5176592,101.4367539,RIAU,PEKAN BARU,SUKAJADI
14,71,70,0.2933469,101.7068294,RIAU,PEKAN BARU,SENAPELAN
14,71,80,0.6453205,101.4112049,RIAU,PEKAN BARU,RUMBAI
14,73,10,1.5289189,101.3885001,RIAU,D U M A I,BUKIT KAPUR
14,73,20,1.6717438,101.3771496,RIAU,D U M A I,DUMAI BARAT
14,73,30,1.6712086,101.4679893,RIAU,D U M A I,DUMAI TIMUR
15,1,40,-2.1212403,101.5020752,JAMBI,KERINCI,DANAU KERINCI
15,1,90,-1.7867267,101.3090737,JAMBI,KERINCI,KAYU ARO
15,2,30,-2.112876,102.516701,JAMBI,MERANGIN,PAMENANG
15,3,40,-2.2654937,102.6905326,JAMBI,SAROLANGUN,SAROLANGUN
15,5,10,-1.8192241,103.4974258,JAMBI,MUARO JAMBI,MESTONG
15,9,10,-1.8298291,102.026135,JAMBI,BUNGO,PELEPAT
15,71,30,-1.6171845,103.616014,JAMBI,JAMBI,JELUTUNG
15,71,50,-1.6009173,103.5784012,JAMBI,JAMBI,TELANAIPURA
16,1,90,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU,PENINJAUAN
16,1,91,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU,LUBUK BATANG
16,2,10,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,LEMPUING
16,2,11,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,LEMPUING JAYA
16,2,20,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,MESUJI
16,2,21,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,SUNGAI MENANG
16,2,23,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,MESUJI RAYA
16,2,40,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,PEDAMARAN
16,2,50,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,TANJUNG LUBUK
16,2,60,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,KOTA KAYU AGUNG
16,2,120,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,SIRAH PULAU PADANG
16,2,130,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,PAMPANGAN
16,3,32,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,LUBAI
16,3,40,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,LAWANG KIDUL
16,3,50,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,MUARA ENIM
16,3,51,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,UJAN MAS
16,3,60,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,GUNUNG MEGANG
16,3,70,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,RAMBANG DANGKU
16,3,80,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,TALANG UBI
16,3,81,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,PENUKAL ABAB
16,3,82,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,TANAH ABANG
16,3,83,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,PENUKAL UTARA
16,3,90,-3.0548198,103.2201828,MUARA KELINGI,MUARA ENIM,GELUMBANG
16,4,11,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,TANJUNG SAKTI PUMI
16,4,40,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,KOTA AGUNG
16,4,41,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,MULAK ULU
16,4,50,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,PULAU PINANG
16,4,60,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,JARAI
16,4,112,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,KIKIM TIMUR
16,4,120,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,LAHAT
16,4,121,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,GUMAY TALANG
16,4,122,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,PSEKSU
16,4,131,-3.0548198,103.2201828,MUARA KELINGI,LAHAT,MERAPI BARAT
16,5,31,-3.0548198,103.2201828,MUARA KELINGI,MUSI RAWAS,SELANGIT
16,5,40,-3.0548198,103.2201828,MUARA KELINGI,MUSI RAWAS,TUGU MULYO
16,5,70,-3.0788838,103.249034,MUARA KELINGI,MUSI RAWAS,MUARA KELINGI
16,6,30,-3.0548198,103.2201828,MUARA KELINGI,MUSI BANYU ASIN,SUNGAI KERUH
16,6,40,-3.0548198,103.2201828,MUARA KELINGI,MUSI BANYU ASIN,SEKAYU
16,6,90,-3.0548198,103.2201828,MUARA KELINGI,MUSI BANYU ASIN,SUNGAI LILIN
16,6,91,-3.0548198,103.2201828,MUARA KELINGI,MUSI BANYU ASIN,KELUANG
16,7,20,-3.0548198,103.2201828,MUARA KELINGI,BANYU ASIN,BETUNG
16,7,30,-3.0548198,103.2201828,MUARA KELINGI,BANYU ASIN,PULAU RIMAU
16,7,50,-3.0548198,103.2201828,MUARA KELINGI,BANYU ASIN,TALANG KELAPA
16,7,60,-3.0548198,103.2201828,MUARA KELINGI,BANYU ASIN,BANYUASIN I
16,7,70,-3.0548198,103.2201828,MUARA KELINGI,BANYU ASIN,RAMBUTAN
16,7,80,-3.0548198,103.2201828,MUARA KELINGI,BANYU ASIN,MUARA PADANG
16,8,10,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU SELATAN,MEKAKAU ILIR
16,8,60,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU SELATAN,BUAY SANDANG AJI
16,9,10,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,MARTAPURA
16,9,11,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,BUNGA MAYANG
16,9,30,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,BUAY MADANG
16,9,31,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,BUAY MADANG TIMUR
16,9,40,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,MADANG SUKU II
16,9,41,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,MADANG SUKU III
16,9,50,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,MADANG SUKU I
16,9,60,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,BELITANG
16,9,70,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,BELITANG III
16,9,80,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,BELITANG II
16,9,90,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,SEMENDAWAI SUKU III
16,9,91,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ULU TIMUR,SEMENDAWAI TIMUR
16,10,40,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,TANJUNG RAJA
16,10,42,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,SUNGAI PINANG
16,10,60,-3.0548198,103.2201828,MUARA KELINGI,OGAN KOMERING ILIR,INDRALAYA
16,11,10,-3.0548198,103.2201828,MUARA KELINGI,EMPAT LAWANG,MUARA PINANG
16,11,30,-3.0548198,103.2201828,MUARA KELINGI,EMPAT LAWANG,PENDOPO
16,71,10,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,ILIR BARAT II
16,71,11,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,GANDUS
16,71,20,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,SEBERANG ULU I
16,71,21,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,KERTAPATI
16,71,30,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,SEBERANG ULU II
16,71,31,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,PLAJU
16,71,40,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,ILIR BARAT I
16,71,41,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,BUKIT KECIL
16,71,50,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,ILIR TIMUR I
16,71,51,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,KEMUNING
16,71,60,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,ILIR TIMUR II
16,71,61,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,KALIDONI
16,71,70,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,SAKO
16,71,80,-3.0548198,103.2201828,MUARA KELINGI,PALEMBANG,SUKARAMI
16,72,20,-3.0548198,103.2201828,MUARA KELINGI,PRABUMULIH,PRABUMULIH TIMUR
16,72,30,-3.0548198,103.2201828,MUARA KELINGI,PRABUMULIH,PRABUMULIH BARAT
16,73,10,-3.0548198,103.2201828,MUARA KELINGI,PAGAR ALAM,DEMPO SELATAN
16,73,11,-3.0548198,103.2201828,MUARA KELINGI,PAGAR ALAM,DEMPO TENGAH
16,73,20,-3.0548198,103.2201828,MUARA KELINGI,PAGAR ALAM,DEMPO UTARA
16,73,30,-3.0548198,103.2201828,MUARA KELINGI,PAGAR ALAM,PAGAR ALAM SELATAN
16,73,40,-3.0548198,103.2201828,MUARA KELINGI,PAGAR ALAM,PAGAR ALAM UTARA
16,74,11,-3.0548198,103.2201828,MUARA KELINGI,LUBUKLINGGAU,LUBUK LINGGAU BARAT I
16,74,12,-3.0548198,103.2201828,MUARA KELINGI,LUBUKLINGGAU,LUBUK LINGGAU BARAT I
16,74,20,-3.0548198,103.2201828,MUARA KELINGI,LUBUKLINGGAU,LUBUK LINGGAU UTARA II
16,74,21,-3.0548198,103.2201828,MUARA KELINGI,LUBUKLINGGAU,LUBUK LINGGAU SELATAN I
16,74,22,-3.0548198,103.2201828,MUARA KELINGI,LUBUKLINGGAU,LUBUK LINGGAU SELATAN II
16,74,31,-3.0548198,103.2201828,MUARA KELINGI,LUBUKLINGGAU,LUBUK LINGGAU TIMUR I
16,74,32,-3.0548198,103.2201828,MUARA KELINGI,LUBUKLINGGAU,LUBUK LINGGAU TIMUR II
16,74,41,-3.0548198,103.2201828,MUARA KELINGI,LUBUKLINGGAU,LUBUK LINGGAU UTARA I
17,1,60,-4.3862747,102.9665821,BENGKULU,BENGKULU SELATAN,PINO
17,6,10,-2.55982,101.1504111,BENGKULU,MUKOMUKO,MUKO-MUKO SELATAN
17,7,30,-3.2042115,102.2319048,BENGKULU,LEBONG,LEBONG TENGAH
18,1,40,-5.0502826,104.0769024,LAMPUNG,LAMPUNG BARAT,BALIK BUKIT
18,2,10,-5.0704816,104.5305715,LAMPUNG,TANGGAMUS,WONOSOBO
18,2,30,-5.3202529,104.6821048,LAMPUNG,TANGGAMUS,PULAU PANGGUNG
18,2,31,-5.2341767,104.4606845,LAMPUNG,TANGGAMUS,ULUBELU
18,2,32,-5.2379744,104.7287607,LAMPUNG,TANGGAMUS,AIR NANINGAN
18,2,40,-5.3638198,104.7695962,LAMPUNG,TANGGAMUS,TALANG PADANG
18,2,50,-5.4387427,104.8221147,LAMPUNG,TANGGAMUS,PUGUNG
18,2,60,-5.2461503,104.8104424,LAMPUNG,TANGGAMUS,PAGELARAN
18,2,70,-5.3027489,104.5655273,LAMPUNG,TANGGAMUS,SUKOHARJO
18,2,80,-5.3558465,104.9767999,LAMPUNG,TANGGAMUS,PRINGSEWU
18,3,10,-5.5622614,105.5474373,LAMPUNG,LAMPUNG SELATAN,PADANG CERMIN
18,3,20,-5.5622614,105.5474373,LAMPUNG,LAMPUNG SELATAN,KEDONDONG
18,3,60,-5.2659412,105.2428853,LAMPUNG,LAMPUNG SELATAN,NATAR
18,3,70,-5.3040773,105.336536,LAMPUNG,LAMPUNG SELATAN,JATI AGUNG
18,3,80,-5.3839144,105.3833808,LAMPUNG,LAMPUNG SELATAN,TANJUNG BINTANG
18,3,90,-5.5352168,105.4185227,LAMPUNG,LAMPUNG SELATAN,KATIBUNG
18,3,110,-5.735945,105.593597,LAMPUNG,LAMPUNG SELATAN,KALIANDA
18,3,111,-5.9410995,105.488828,LAMPUNG,LAMPUNG SELATAN,RAJABASA
18,4,30,-5.1804211,105.4302383,LAMPUNG,LAMPUNG TIMUR,SEKAMPUNG
18,4,40,-5.1884727,105.5122694,LAMPUNG,LAMPUNG TIMUR,MARGATIGA
18,4,50,-5.2981172,105.5708865,LAMPUNG,LAMPUNG TIMUR,SEKAMPUNG UDIK
18,4,70,-5.3428912,105.7938069,LAMPUNG,LAMPUNG TIMUR,LABUHAN MARINGGAI
18,4,80,-5.1719483,105.702937,LAMPUNG,LAMPUNG TIMUR,WAY JEPARA
18,4,82,-5.1342347,105.6647142,LAMPUNG,LAMPUNG TIMUR,LABUHAN RATU
18,4,90,-5.0673,105.546303,LAMPUNG,LAMPUNG TIMUR,SUKADANA
18,4,92,-5.0294743,105.4185227,LAMPUNG,LAMPUNG TIMUR,BATANGHARI NUBAN
18,4,100,-5.0708991,105.3716684,LAMPUNG,LAMPUNG TIMUR,PEKALONGAN
18,4,110,-4.9484301,105.4419546,LAMPUNG,LAMPUNG TIMUR,RAMAN UTARA
18,5,10,-5.0302158,104.9622498,LAMPUNG,LAMPUNG TENGAH,PADANG RATU
18,5,11,-5.1175626,104.6821048,LAMPUNG,LAMPUNG TENGAH,SELAGAI LINGGA
18,5,12,-5.1131894,104.8688126,LAMPUNG,LAMPUNG TENGAH,PUBIAN
18,5,13,-5.0280268,105.0557415,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA
18,5,14,-4.9495708,104.9622498,LAMPUNG,LAMPUNG TENGAH,ANAK RATU AJI
18,5,20,-5.2017012,104.9739333,LAMPUNG,LAMPUNG TENGAH,KALIREJO
18,5,40,-4.9942171,105.2077798,LAMPUNG,LAMPUNG TENGAH,GUNUNG SUGIH
18,5,42,-5.0950209,105.2077798,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN
18,5,50,-5.1140724,105.2545888,LAMPUNG,LAMPUNG TENGAH,TRIMURJO
18,5,60,-5.0328438,105.2779983,LAMPUNG,LAMPUNG TENGAH,PUNGGUR
18,5,81,-4.945248,105.1492869,LAMPUNG,LAMPUNG TENGAH,SEPUTIH AGUNG
18,5,82,-4.8658613,105.1025075,LAMPUNG,LAMPUNG TENGAH,WAY PENGUBUAN
18,5,120,-4.7645575,105.5826123,LAMPUNG,LAMPUNG TENGAH,RUMBIA
18,5,121,-4.6850548,105.5591615,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG
18,5,130,-4.682922,105.652983,LAMPUNG,LAMPUNG TENGAH,SEPUTIH SURABAYA
18,5,131,-4.6915735,105.7116464,LAMPUNG,LAMPUNG TENGAH,BANDAR SURABAYA
18,6,20,-4.9973647,104.6354631,LAMPUNG,LAMPUNG UTARA,TANJUNG RAJA
18,6,30,-4.8649912,104.6937674,LAMPUNG,LAMPUNG UTARA,ABUNG BARAT
18,6,40,-4.8246098,104.8964074,LAMPUNG,LAMPUNG UTARA,KOTABUMI
18,6,41,-4.7515364,104.8603389,LAMPUNG,LAMPUNG UTARA,KOTABUMI UTARA
18,6,42,-4.8453481,104.8980058,LAMPUNG,LAMPUNG UTARA,KOTABUMI SELATAN
18,6,50,-4.9000246,104.9272044,LAMPUNG,LAMPUNG UTARA,ABUNG SELATAN
18,6,51,-4.7958092,105.0908147,LAMPUNG,LAMPUNG UTARA,ABUNG SEMULI
18,6,60,-4.7484845,104.9622498,LAMPUNG,LAMPUNG UTARA,ABUNG TIMUR
18,6,70,-4.722202,104.7871004,LAMPUNG,LAMPUNG UTARA,SUNGKAI SELATAN
18,6,72,-4.5901453,104.8688126,LAMPUNG,LAMPUNG UTARA,BUNGA MAYANG
18,7,20,-4.6772418,104.5422225,LAMPUNG,WAY KANAN,BARADATU
18,7,21,-4.7664188,104.6004911,LAMPUNG,WAY KANAN,GUNUNG LABUHAN
18,7,40,-4.5373535,104.5189214,LAMPUNG,WAY KANAN,BLAMBANGAN UMPU
18,7,41,-4.4298603,104.3908304,LAMPUNG,WAY KANAN,WAY TUBA
18,7,52,-4.3569595,104.5422225,LAMPUNG,WAY KANAN,BUMI AGUNG
18,8,20,-4.54418,105.1492869,LAMPUNG,TULANGBAWANG,TULANG BAWANG TENGAH
18,8,21,-4.3447871,105.1492869,LAMPUNG,TULANGBAWANG,LAMBU KIBANG
18,8,30,-4.2933985,105.2311827,LAMPUNG,TULANGBAWANG,BANJAR AGUNG
18,8,31,-4.2227138,105.2897042,LAMPUNG,TULANGBAWANG,BANJAR MARGO
18,8,50,-4.482136,105.248596,LAMPUNG,TULANGBAWANG,MENGGALA
18,8,51,-4.1899103,105.4419546,LAMPUNG,TULANGBAWANG,PENAWAR TAMA
18,8,52,-4.2440837,105.6999122,LAMPUNG,TULANGBAWANG,RAWAJITU SELATAN
18,8,53,-4.4359527,105.5474373,LAMPUNG,TULANGBAWANG,GEDUNG MENENG
18,8,54,-4.2421302,105.7938069,LAMPUNG,TULANGBAWANG,RAWAJITU TIMUR
18,8,55,-4.3060193,105.5826123,LAMPUNG,TULANGBAWANG,RAWA PITU
18,8,60,-4.0615003,105.4302383,LAMPUNG,TULANGBAWANG,MESUJI
18,8,62,-4.1359328,105.6647142,LAMPUNG,TULANGBAWANG,RAWAJITU UTARA
18,71,10,-5.443467,105.2370339,LAMPUNG,BANDAR LAMPUNG,TELUK BETUNG BARAT
18,71,20,-5.4491928,105.3101915,LAMPUNG,BANDAR LAMPUNG,TELUK BETUNG SELATAN
18,71,30,-5.4641159,105.3218997,LAMPUNG,BANDAR LAMPUNG,PANJANG
18,71,40,-5.4112184,105.3072646,LAMPUNG,BANDAR LAMPUNG,TANJUNG KARANG TIMUR
18,71,50,-5.430553,105.2458111,LAMPUNG,BANDAR LAMPUNG,TELUK BETUNG UTARA
18,71,60,-5.4151811,105.2516629,LAMPUNG,BANDAR LAMPUNG,TANJUNG KARANG PUSAT
18,71,70,-5.4234663,105.2253316,LAMPUNG,BANDAR LAMPUNG,TANJUNG KARANG BARAT
18,71,71,-5.4037687,105.2019295,LAMPUNG,BANDAR LAMPUNG,KEMILING
18,71,80,-5.3718525,105.2604409,LAMPUNG,BANDAR LAMPUNG,KEDATON
18,71,81,-5.3724473,105.2370339,LAMPUNG,BANDAR LAMPUNG,RAJABASA
18,71,82,-5.3588099,105.2750719,LAMPUNG,BANDAR LAMPUNG,TANJUNG SENANG
18,71,90,-5.3810959,105.2955575,LAMPUNG,BANDAR LAMPUNG,SUKARAME
18,71,91,-5.3984657,105.3101915,LAMPUNG,BANDAR LAMPUNG,SUKABUMI
18,72,11,-5.1683109,105.3072646,LAMPUNG,METRO,METRO SELATAN
18,72,12,-5.1385936,105.2838511,LAMPUNG,METRO,METRO BARAT
18,72,21,-5.1175546,105.3189726,LAMPUNG,METRO,METRO TIMUR
18,72,22,-5.0976638,105.3072646,LAMPUNG,METRO,METRO PUSAT
18,72,23,-5.0774956,105.3072646,LAMPUNG,METRO,METRO UTARA
19,1,70,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,BANGKA,MENDO BARAT
19,1,91,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,BANGKA,PEMALI
19,2,10,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,BELITUNG,MEMBALONG
19,2,60,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,BELITUNG,TANJUNG PANDAN
19,5,10,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,BANGKA SELATAN,PAYUNG
19,5,20,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,BANGKA SELATAN,SIMPANG RIMBA
19,5,30,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,BANGKA SELATAN,TOBOALI
19,5,40,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,BANGKA SELATAN,AIR GEGAS
19,71,10,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,PANGKAL PINANG,RANGKUI
19,71,20,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,PANGKAL PINANG,BUKIT INTAN
19,71,30,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,PANGKAL PINANG,PANGKAL BALAM
19,71,40,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,PANGKAL PINANG,TAMAN SARI
19,71,41,-2.8708938,107.9531836,KEPULAUAN BANGKA DAN BELITUNG,PANGKAL PINANG,GERUNGGANG
21,71,40,1.0223155,104.04787,KEPULAUAN RIAU,B A T A M,SEI BEDUK
21,71,41,1.0366976,103.9492051,KEPULAUAN RIAU,B A T A M,SEGULUNG
21,71,50,1.1476043,104.1117492,KEPULAUAN RIAU,B A T A M,NONGSA
21,71,51,1.0456264,104.0304535,KEPULAUAN RIAU,B A T A M,BATAM KOTA
21,71,60,1.1110316,103.9724141,KEPULAUAN RIAU,B A T A M,SEKUPANG
21,71,61,1.0600802,103.9201994,KEPULAUAN RIAU,B A T A M,BATU AJI
21,71,70,1.1341787,104.0014307,KEPULAUAN RIAU,B A T A M,LUBUK BAJA
21,71,81,1.1433239,104.0362587,KEPULAUAN RIAU,B A T A M,BENGKONG
31,71,10,-6.334917,106.8237374,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA
31,71,20,-6.2939813,106.8237374,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU
31,71,30,-6.2845276,106.8001396,DKI JAKARTA,JAKARTA SELATAN,CILANDAK
31,71,40,-6.2474283,106.7617984,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN
31,71,50,-6.2443916,106.7765443,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA
31,71,60,-6.2436219,106.8001396,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU
31,71,70,-6.2506144,106.8207875,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN
31,71,80,-6.2523005,106.8473377,DKI JAKARTA,JAKARTA SELATAN,PANCORAN
31,71,90,-6.2318597,106.8473377,DKI JAKARTA,JAKARTA SELATAN,TEBET
31,71,100,-6.2195686,106.8325872,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI
31,72,10,-6.3261637,106.8561884,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO
31,72,20,-6.3231156,106.8709404,DKI JAKARTA,JAKARTA TIMUR,CIRACAS
31,72,30,-6.3272512,106.9004472,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG
31,72,40,-6.2711937,106.8945456,DKI JAKARTA,JAKARTA TIMUR,MAKASAR
31,72,50,-6.2732982,106.8694651,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI
31,72,60,-6.2307016,106.8827427,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA
31,72,70,-6.2295409,106.9181532,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT
31,72,80,-6.1826294,106.947666,DKI JAKARTA,JAKARTA TIMUR,CAKUNG
31,72,90,-6.181712,106.8974964,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG
31,72,100,-6.2032849,106.8620891,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN
31,73,10,-6.2023616,106.8119382,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG
31,73,20,-6.194031,106.8325872,DKI JAKARTA,JAKARTA PUSAT,MENTENG
31,73,30,-6.1934562,106.8502879,DKI JAKARTA,JAKARTA PUSAT,SENEN
31,73,40,-6.1830538,106.8561884,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU
31,73,50,-6.1826708,106.8679899,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH
31,73,60,-6.1603721,106.8473377,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN
31,73,70,-6.1531936,106.8325872,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR
31,73,80,-6.1713426,106.8237374,DKI JAKARTA,JAKARTA PUSAT,GAMBIR
31,74,10,-6.1912334,106.742319,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN
31,74,20,-6.1959421,106.773595,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK
31,74,30,-6.1900714,106.79719,DKI JAKARTA,JAKARTA BARAT,PALMERAH
31,74,40,-6.162275,106.7883416,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN
31,74,50,-6.1490404,106.8030892,DKI JAKARTA,JAKARTA BARAT,TAMBORA
31,74,60,-6.1521556,106.8252123,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI
31,74,70,-6.1486651,106.7352584,DKI JAKARTA,JAKARTA BARAT,CENGKARENG
31,74,80,-6.1342937,106.7057733,DKI JAKARTA,JAKARTA BARAT,KALI DERES
31,75,10,-6.1267415,106.7824429,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN
31,75,20,-6.1325959,106.8384873,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN
